ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
,Bioconductor,nempi,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,epiNEM,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,R,Bioconductor,depends,,,
,Bioconductor,nnSVG,,1.2.0,,SpatialExperiment,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,SingleCellExperiment,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,BRISC,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,stats,Bioconductor,imports,,,
,Bioconductor,nnSVG,,1.2.0,,methods,Bioconductor,imports,,,
,Bioconductor,nuCpos,,1.16.3,,R,Bioconductor,depends,,,
,Bioconductor,nuCpos,,1.16.3,,graphics,Bioconductor,imports,,,
,Bioconductor,nuCpos,,1.16.3,,methods,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,R,Bioconductor,depends,,,
,Bioconductor,oncomix,,1.20.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,ggrepel,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,mclust,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,stats,Bioconductor,imports,,,
,Bioconductor,oncomix,,1.20.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,OTUbase,,1.48.0,,R,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,methods,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,ShortRead,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,vegan,Bioconductor,depends,,,
,Bioconductor,OTUbase,,1.48.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,R,Bioconductor,depends,,,
,Bioconductor,PANR,,1.44.0,,igraph,Bioconductor,depends,,,
,Bioconductor,PANR,,1.44.0,,graphics,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,MASS,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,methods,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,pvclust,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,stats,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,utils,Bioconductor,imports,,,
,Bioconductor,PANR,,1.44.0,,RedeR,Bioconductor,imports,,,
,Bioconductor,parglms,,1.30.0,,methods,Bioconductor,depends,,,
,Bioconductor,parglms,,1.30.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,parglms,,1.30.0,,BatchJobs,Bioconductor,imports,,,
,Bioconductor,parglms,,1.30.0,,foreach,Bioconductor,imports,,,
,Bioconductor,parglms,,1.30.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,POWSC,,1.6.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,POWSC,,1.6.0,,SingleCellExperiment,Bioconductor,depends,,,
,Bioconductor,POWSC,,1.6.0,,MAST,Bioconductor,depends,,,
,Bioconductor,POWSC,,1.6.0,,pheatmap,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,POWSC,,1.6.0,,limma,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,R,Bioconductor,depends,,,
,Bioconductor,pram,,1.14.0,,methods,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,tools,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,utils,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,data.table,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,GenomicAlignments,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,pram,,1.14.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,R,Bioconductor,depends,,,
,Bioconductor,prebs,,1.38.0,,GenomicAlignments,Bioconductor,depends,,,
,Bioconductor,prebs,,1.38.0,,affy,Bioconductor,depends,,,
,Bioconductor,prebs,,1.38.0,,RPA,Bioconductor,depends,,,
,Bioconductor,prebs,,1.38.0,,parallel,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,methods,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,stats,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,prebs,,1.38.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,proBAMr,,1.32.0,,R,Bioconductor,depends,,,
,Bioconductor,proBAMr,,1.32.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,proBAMr,,1.32.0,,AnnotationDbi,Bioconductor,depends,,,
,Bioconductor,proBAMr,,1.32.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,proBAMr,,1.32.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,proBAMr,,1.32.0,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,proBAMr,,1.32.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,PROMISE,,1.50.0,,R,Bioconductor,depends,,,
,Bioconductor,PROMISE,,1.50.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,PROMISE,,1.50.0,,GSEABase,Bioconductor,depends,,,
,Bioconductor,PROMISE,,1.50.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,PROMISE,,1.50.0,,GSEABase,Bioconductor,imports,,,
,Bioconductor,PROMISE,,1.50.0,,stats,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,bnlearn,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,sva,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,stats,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,utils,Bioconductor,imports,,,
,Bioconductor,PROPS,,1.20.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,Qtlizer,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,Qtlizer,,1.12.0,,httr,Bioconductor,imports,,,
,Bioconductor,Qtlizer,,1.12.0,,curl,Bioconductor,imports,,,
,Bioconductor,Qtlizer,,1.12.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,Qtlizer,,1.12.0,,stringi,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,dada2,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,readr,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,foreach,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,Rbec,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,RCSL,,1.6.0,,RcppAnnoy,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,igraph,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,NbClust,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,Rtsne,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,pracma,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,umap,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,graphics,Bioconductor,imports,,,
,Bioconductor,RCSL,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,RepViz,,1.14.0,,R,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,Rsamtools,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,biomaRt,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,graphics,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,grDevices,Bioconductor,depends,,,
,Bioconductor,RepViz,,1.14.0,,utils,Bioconductor,depends,,,
,Bioconductor,rfaRm,,1.10.2,,httr,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,stringi,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,rsvg,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,magick,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,data.table,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,Biostrings,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,utils,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,rvest,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,xml2,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,IRanges,Bioconductor,imports,,,
,Bioconductor,rfaRm,,1.10.2,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,consensusSeekeR,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,stats,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,graphics,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,RJMCMCNucleosomes,,1.22.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,R,Bioconductor,depends,,,
,Bioconductor,RLSeq,,1.4.1,,dplyr,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,ggplot2,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,grid,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,regioneR,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,valr,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,caretEnsemble,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,ComplexHeatmap,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,AnnotationHub,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,VennDiagram,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,callr,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,circlize,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,ggplotify,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,ggprism,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,methods,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,stats,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,RLHub,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,aws.s3,Bioconductor,imports,,,
,Bioconductor,RLSeq,,1.4.1,,pheatmap,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,Rmmquant,,1.16.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,methods,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,devtools,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,TBX20BamSubset,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,TxDb.Mmusculus.UCSC.mm9.knownGene,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,org.Mm.eg.db,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,Rmmquant,,1.16.0,,BiocStyle,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,R,Bioconductor,depends,,,
,Bioconductor,RVS,,1.20.0,,GENLIB,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,gRain,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,snpStats,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,kinship2,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,methods,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,stats,Bioconductor,imports,,,
,Bioconductor,RVS,,1.20.0,,utils,Bioconductor,imports,,,
,Bioconductor,scMAGeCK,,1.9.1,,Seurat,Bioconductor,imports,,,
,Bioconductor,scMAGeCK,,1.9.1,,ggplot2,Bioconductor,imports,,,
,Bioconductor,scMAGeCK,,1.9.1,,stats,Bioconductor,imports,,,
,Bioconductor,scMAGeCK,,1.9.1,,utils,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,SigsPack,,1.12.0,,quadprog,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,methods,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,BSgenome,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,VariantAnnotation,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,graphics,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,SigsPack,,1.12.0,,utils,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,R,Bioconductor,depends,,,
,Bioconductor,SIMAT,,1.30.0,,Rcpp,Bioconductor,depends,,,
,Bioconductor,SIMAT,,1.30.0,,mzR,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,grid,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,stats,Bioconductor,imports,,,
,Bioconductor,SIMAT,,1.30.0,,utils,Bioconductor,imports,,,
,Bioconductor,SMAP,,1.62.0,,R,Bioconductor,depends,,,
,Bioconductor,SMAP,,1.62.0,,methods,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,R,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,Rsamtools,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,data.table,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,checkmate,Bioconductor,depends,,,
,Bioconductor,SNPhood,,1.28.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,cluster,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,lattice,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,VariantAnnotation,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,methods,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,gridExtra,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,stats,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,grid,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,utils,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,scales,Bioconductor,imports,,,
,Bioconductor,SNPhood,,1.28.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,target,,1.12.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,methods,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,graphics,Bioconductor,imports,,,
,Bioconductor,target,,1.12.0,,shiny,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,dynamicTreeCut,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,edgeR,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,graphics,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,Hmisc,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,limma,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,methods,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,proxy,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,tibble,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,vegan,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,viridis,Bioconductor,imports,,,
,Bioconductor,TimeSeriesExperiment,,1.16.0,,utils,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,glmGamPoi,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,MatrixGenerics,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,HDF5Array,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,methods,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,utils,Bioconductor,imports,,,
,Bioconductor,transformGamPoi,,1.4.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,traseR,,1.28.0,,R,Bioconductor,depends,,,
,Bioconductor,traseR,,1.28.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,traseR,,1.28.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,traseR,,1.28.0,,BSgenome.Hsapiens.UCSC.hg19,Bioconductor,depends,,,
,Bioconductor,VegaMC,,3.36.0,,R,Bioconductor,depends,,,
,Bioconductor,VegaMC,,3.36.0,,biomaRt,Bioconductor,depends,,,
,Bioconductor,VegaMC,,3.36.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,VegaMC,,3.36.0,,methods,Bioconductor,imports,,,
,Bioconductor,vtpnet,,0.38.0,,R,Bioconductor,depends,,,
,Bioconductor,vtpnet,,0.38.0,,graph,Bioconductor,depends,,,
,Bioconductor,vtpnet,,0.38.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,vtpnet,,0.38.0,,gwascat,Bioconductor,depends,,,
,Bioconductor,vtpnet,,0.38.0,,doParallel,Bioconductor,depends,,,
,Bioconductor,vtpnet,,0.38.0,,foreach,Bioconductor,depends,,,
,Bioconductor,wppi,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,wppi,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,igraph,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,logger,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,OmnipathR,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,progress,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,purrr,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,rlang,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,RCurl,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,tibble,Bioconductor,imports,,,
,Bioconductor,wppi,,1.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,BayesKnockdown,,1.24.0,,R,Bioconductor,depends,,,
,Bioconductor,BayesKnockdown,,1.24.0,,stats,Bioconductor,imports,,,
,Bioconductor,BayesKnockdown,,1.24.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,R,Bioconductor,depends,,,
,Bioconductor,CellBarcode,,1.4.0,,methods,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,stats,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,data.table,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,plyr,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,stringr,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,ShortRead,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,egg,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,Ckmeans.1d.dp,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,utils,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,CellBarcode,,1.4.0,,seqinr,Bioconductor,imports,,,
